storativity,young\_modulus,init\_stress\_x,init\_stress\_y,perm\_kr,perm\_km,perm\_beta,perm\_gamma
1.0344006767703442e-07,114295502341.17828,52453859.09941285,8012866.946346242,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.3016922575519895e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,5.517649711575629e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.3290338175522554e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.992412080524899e-07
9.781594245226641e-08,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,110247653772.13081,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52034156.74590967,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7507292.801887622,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.1754759738475763e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,1.1585337816705922e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,3.9390077462157337e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.193788004065907e-07
1.2031244335133846e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,126439048048.32071,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,53712966.15992239,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,8518441.090804864,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.4279085412564027e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,9.876765641480666e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.7190598888887765e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,1.079103615698389e-06
8.656769200273039e-08,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,102151956634.03586,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,51194752.03890331,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7001718.657429001,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.049259690143163e-21,3.3380917466231108e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,-3.200582148234445e-18,4.1340207818839945e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,3.5489816748792126e-07,9.593100042295404e-07
1.0344006767703442e-07,114295502341.17828,52453859.09941285,7760079.874116932,1.2385841156997829e-21,3.3380917466231108e-18,4.1340207818839945e-07,8.395163927606916e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0897378818346385e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,115456171594.43636,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54894850.32428867,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8319459.792881409,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.3023362843913405e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,6.461801069600825e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.3228845158887346e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.406590250041026e-07
9.772553773392782e-08,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,107360474456.34142,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54055445.61728231,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,7813885.648422789,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.1761200006869273e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,2.1026851396957878e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,3.932858444552213e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,7.607966173582033e-07
1.2022203863299988e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,123551868732.53131,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,55734255.03129503,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8825033.93734003,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.4285525680957537e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,1.0820916999505862e-17,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.7129105872252557e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,9.205214326500017e-07
8.647728728439178e-08,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,99264777318.24646,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,53216040.91027595,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,7308311.503964168,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.049903716982514e-21,4.282243104648306e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,-2.2564307902092493e-18,4.127871480220474e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,3.542832373215692e-07,8.00727821181153e-07
1.0334966295869583e-07,111408323025.38889,54475147.97078549,8066672.720652099,1.2392281425391339e-21,4.282243104648306e-18,4.127871480220474e-07,6.809342097123042e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.1004487817567046e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,118449909662.21957,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53825612.27242072,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8777790.28966844,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.2314493470497543e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,6.6255551480568845e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.2609500006550366e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.587307126766669e-07
9.879662772613443e-08,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,110354212524.12463,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,52986207.565414354,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8272216.14520982,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1052330633453411e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,2.2664392181518474e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,3.870923929318515e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,5.788683050307677e-07
1.212931286252065e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,126545606800.31453,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,54665016.97942708,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,9283364.43412706,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.3576656307541675e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,1.0984671077961922e-17,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.6509760719915577e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,7.385931203225661e-07
8.75483772765984e-08,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,102258515386.02968,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,52146802.858408,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,7766642.000751199,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,9.79016779640928e-22,4.445997183104366e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,-2.0926767117531897e-18,4.065936964986776e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,3.480897857981994e-07,6.187995088537173e-07
1.0442075295090245e-07,114402061093.1721,53405909.91891754,8525003.21743913,1.1683412051975477e-21,4.445997183104366e-18,4.065936964986776e-07,4.990058973848686e-07
8.69489080911858e-08,126730718481.84698,67697539.64038262,21426612.81465092,1.0613882672275649e-21,2.4722924724122335e-18,3.343191515202135e-07,5.439687807652465e-07
9.257303331595382e-08,126730718481.84698,67697539.64038262,21426612.81465092,1.0613882672275649e-21,2.4722924724122335e-18,3.343191515202135e-07,5.439687807652465e-07
8.69489080911858e-08,130778567050.89445,67697539.64038262,21426612.81465092,1.0613882672275649e-21,2.4722924724122335e-18,3.343191515202135e-07,5.439687807652465e-07
8.69489080911858e-08,126730718481.84698,68117241.9938858,21426612.81465092,1.0613882672275649e-21,2.4722924724122335e-18,3.343191515202135e-07,5.439687807652465e-07
8.69489080911858e-08,126730718481.84698,67697539.64038262,21679399.88688023,1.0613882672275649e-21,2.4722924724122335e-18,3.343191515202135e-07,5.439687807652465e-07
8.69489080911858e-08,126730718481.84698,67697539.64038262,21426612.81465092,1.1244964090797715e-21,2.4722924724122335e-18,3.343191515202135e-07,5.439687807652465e-07
